datetime,RAIN,ispu,station
2014-10-21,0.0,27,Tiantan
2014-10-22,0.0,79,Tiantan
2014-10-23,0.0,106,Tiantan
2014-10-24,0.0,151,Tiantan
2014-10-25,0.0,171,Tiantan
2014-10-26,0.0,46,Tiantan
2014-10-27,0.0,14,Tiantan
2014-10-28,0.0,51,Tiantan
2014-10-29,0.0,85,Tiantan
2014-10-30,0.0,112,Tiantan
2014-10-31,0.0,93,Tiantan
2014-11-01,0.0,49,Tiantan
2014-11-02,0.0,17,Tiantan
2014-11-03,0.0,30,Tiantan
2014-11-04,0.0,80,Tiantan
2014-11-05,0.0,48,Tiantan
2014-11-06,0.0,16,Tiantan
2014-11-07,0.0,37,Tiantan
2014-11-08,0.0,45,Tiantan
2014-11-09,0.0,38,Tiantan
2014-11-10,0.008333333333333333,49,Tiantan
2014-11-11,0.0,51,Tiantan
2014-11-12,0.0,26,Tiantan
2014-11-13,0.0,29,Tiantan
2014-11-14,0.0,33,Tiantan
2014-11-15,0.0,101,Tiantan
2014-11-16,0.0,60,Tiantan
2014-11-17,0.0,25,Tiantan
2014-11-18,0.004166666666666667,77,Tiantan
2014-11-19,0.0,181,Tiantan
2014-11-20,0.0,209,Tiantan
2014-11-21,0.0,162,Tiantan
2014-11-22,0.0,23,Tiantan
2014-11-23,0.0,82,Tiantan
2014-11-24,0.0,53,Tiantan
2014-11-25,0.0,104,Tiantan
2014-11-26,0.0,169,Tiantan
2014-11-27,0.0,56,Tiantan
2014-11-28,0.0,76,Tiantan
2014-11-29,0.020833333333333332,193,Tiantan
2014-11-30,0.0,142,Tiantan
2014-12-01,0.0,47,Tiantan
2014-12-02,0.0,34,Tiantan
2014-12-03,0.0,38,Tiantan
2014-12-04,0.0,18,Tiantan
2014-12-05,0.0,31,Tiantan
2014-12-06,0.0,45,Tiantan
2014-12-07,0.0,35,Tiantan
2014-12-08,0.0,41,Tiantan
2014-12-09,0.0,186,Tiantan
2014-12-10,0.0,134,Tiantan
2014-12-11,0.0,19,Tiantan
2014-12-12,0.0,29,Tiantan
2014-12-13,0.0,45,Tiantan
2014-12-14,0.0,72,Tiantan
2014-12-15,0.0,79,Tiantan
2014-12-16,0.0,25,Tiantan
2014-12-17,0.0,72,Tiantan
2014-12-18,0.0,111,Tiantan
2014-12-19,0.0,44,Tiantan
2014-12-20,0.0,18,Tiantan
2014-12-21,0.0,22,Tiantan
2014-12-22,0.0,84,Tiantan
2014-12-23,0.0,80,Tiantan
2014-12-24,0.0,22,Tiantan
2014-12-25,0.0,24,Tiantan
2014-12-26,0.0,107,Tiantan
2014-12-27,0.0,139,Tiantan
2014-12-28,0.0,137,Tiantan
2014-12-29,0.0,132,Tiantan
2014-12-30,0.0,56,Tiantan
2014-12-31,0.0,39,Tiantan
2015-01-01,0.0,33,Tiantan
2015-01-02,0.0,48,Tiantan
2015-01-03,0.0,126,Tiantan
2015-01-04,0.0,126,Tiantan
2015-01-05,0.0,82,Tiantan
2015-01-06,0.0,24,Tiantan
2015-01-07,0.0,54,Tiantan
2015-01-08,0.0,97,Tiantan
2015-01-09,0.0,61,Tiantan
2015-01-10,0.0,149,Tiantan
2015-01-11,0.0,28,Tiantan
2015-01-12,0.0,60,Tiantan
2015-01-13,0.0,97,Tiantan
2015-01-14,0.0,137,Tiantan
2015-01-15,0.0,203,Tiantan
2015-01-16,0.0,74,Tiantan
2015-01-17,0.0,40,Tiantan
2015-01-18,0.0,70,Tiantan
2015-01-19,0.0,41,Tiantan
2015-01-20,0.0,56,Tiantan
2015-01-21,0.0,14,Tiantan
2015-01-22,0.0,75,Tiantan
2015-01-23,0.0,137,Tiantan
2015-01-24,0.008333333333333333,53,Tiantan
2015-01-25,0.0,74,Tiantan
2015-01-26,0.0,61,Tiantan
2015-01-27,0.0,16,Tiantan
2015-01-28,0.0,22,Tiantan
2015-01-29,0.0,44,Tiantan
2015-01-30,0.0,21,Tiantan
2015-01-31,0.0,22,Tiantan
2015-02-01,0.0,53,Tiantan
2015-02-02,0.004166666666666667,93,Tiantan
2015-02-03,0.0,61,Tiantan
2015-02-04,0.0,25,Tiantan
2015-02-05,0.0,21,Tiantan
2015-02-06,0.0,53,Tiantan
2015-02-07,0.0,25,Tiantan
2015-02-08,0.0,21,Tiantan
2015-02-09,0.0,90,Tiantan
2015-02-10,0.0,96,Tiantan
2015-02-11,0.0,36,Tiantan
2015-02-12,0.0,23,Tiantan
2015-02-13,0.0,78,Tiantan
2015-02-14,0.0,155,Tiantan
2015-02-15,0.0,181,Tiantan
2015-02-16,0.0,81,Tiantan
2015-02-17,0.0,22,Tiantan
2015-02-18,0.0,35,Tiantan
2015-02-19,0.008333333333333333,132,Tiantan
2015-02-20,0.3,80,Tiantan
2015-02-21,0.008333333333333333,161,Tiantan
2015-02-22,0.0,157,Tiantan
2015-02-23,0.0,66,Tiantan
2015-02-24,0.0,126,Tiantan
2015-02-25,0.0,53,Tiantan
2015-02-26,0.0,26,Tiantan
2015-02-27,0.0,21,Tiantan
2015-02-28,0.041666666666666664,86,Tiantan
2015-03-01,0.0,46,Tiantan
2015-03-02,0.0,50,Tiantan
2015-03-03,0.0,29,Tiantan
2015-03-04,0.0,22,Tiantan
2015-03-05,0.0,81,Tiantan
2015-03-06,0.0,123,Tiantan
2015-03-07,0.0,141,Tiantan
2015-03-08,0.0,77,Tiantan
2015-03-09,0.0,30,Tiantan
2015-03-10,0.0,27,Tiantan
2015-03-11,0.0,39,Tiantan
2015-03-12,0.0,51,Tiantan
2015-03-13,0.0,41,Tiantan
2015-03-14,0.0,63,Tiantan
2015-03-15,0.0,110,Tiantan
2015-03-16,0.0,168,Tiantan
2015-03-17,0.0,142,Tiantan
2015-03-18,0.0,38,Tiantan
2015-03-19,0.0,112,Tiantan
2015-03-20,0.0,111,Tiantan
2015-03-21,0.0,59,Tiantan
2015-03-22,0.0,65,Tiantan
2015-03-23,0.0,42,Tiantan
2015-03-24,0.0,71,Tiantan
2015-03-25,0.0,85,Tiantan
2015-03-26,0.0,80,Tiantan
2015-03-27,0.0,75,Tiantan
2015-03-28,0.0,124,Tiantan
2015-03-29,0.0,169,Tiantan
2015-03-30,0.0,177,Tiantan
2015-03-31,0.275,87,Tiantan
2015-04-01,0.029166666666666664,36,Tiantan
2015-04-02,0.6541666666666667,26,Tiantan
2015-04-03,0.0,36,Tiantan
2015-04-04,0.0,40,Tiantan
2015-04-05,0.0,51,Tiantan
2015-04-06,0.0,33,Tiantan
2015-04-07,0.0,31,Tiantan
2015-04-08,0.0,65,Tiantan
2015-04-09,0.0,99,Tiantan
2015-04-10,0.0,98,Tiantan
2015-04-11,0.6958333333333333,90,Tiantan
2015-04-12,0.11666666666666665,32,Tiantan
2015-04-13,0.008333333333333333,41,Tiantan
2015-04-14,0.0,47,Tiantan
2015-04-15,0.0,127,Tiantan
2015-04-16,0.0,79,Tiantan
2015-04-17,0.0,100,Tiantan
2015-04-18,0.012499999999999999,154,Tiantan
2015-04-19,0.0,66,Tiantan
2015-04-20,0.0,66,Tiantan
2015-04-21,0.0,76,Tiantan
2015-04-22,0.0,53,Tiantan
2015-04-23,0.0,65,Tiantan
2015-04-24,0.0,99,Tiantan
2015-04-25,0.0,96,Tiantan
2015-04-26,0.0,104,Tiantan
2015-04-27,0.15416666666666667,76,Tiantan
2015-04-28,0.0,39,Tiantan
2015-04-29,0.0,74,Tiantan
2015-04-30,0.0,75,Tiantan
2015-05-01,0.2791666666666667,80,Tiantan
2015-05-02,0.0,34,Tiantan
2015-05-03,0.0,58,Tiantan
2015-05-04,0.0,40,Tiantan
2015-05-05,0.0,59,Tiantan
2015-05-06,0.0,41,Tiantan
2015-05-07,0.0,76,Tiantan
2015-05-08,0.0,65,Tiantan
2015-05-09,0.024999999999999998,25,Tiantan
2015-05-10,1.1416666666666668,26,Tiantan
2015-05-11,0.0,22,Tiantan
2015-05-12,0.0,28,Tiantan
2015-05-13,0.0,80,Tiantan
2015-05-14,0.0,52,Tiantan
2015-05-15,0.0,38,Tiantan
2015-05-16,0.0,53,Tiantan
2015-05-17,0.07916666666666666,104,Tiantan
2015-05-18,0.0,66,Tiantan
2015-05-19,0.0,32,Tiantan
2015-05-20,0.0,34,Tiantan
2015-05-21,0.0,45,Tiantan
2015-05-22,0.0,46,Tiantan
2015-05-23,0.0,74,Tiantan
2015-05-24,0.0,86,Tiantan
2015-05-25,0.0,89,Tiantan
2015-05-26,0.0,80,Tiantan
2015-05-27,0.0,83,Tiantan
2015-05-28,0.0,83,Tiantan
2015-05-29,0.029166666666666664,48,Tiantan
2015-05-30,0.0,47,Tiantan
2015-05-31,0.0,58,Tiantan
2015-06-01,0.0,100,Tiantan
2015-06-02,0.0,41,Tiantan
2015-06-03,0.0,56,Tiantan
2015-06-04,0.22916666666666666,48,Tiantan
2015-06-05,0.04583333333333334,38,Tiantan
2015-06-06,0.12083333333333335,35,Tiantan
2015-06-07,0.008333333333333333,19,Tiantan
2015-06-08,0.008333333333333333,23,Tiantan
2015-06-09,0.04583333333333333,64,Tiantan
2015-06-10,0.21250000000000002,51,Tiantan
2015-06-11,0.0,22,Tiantan
2015-06-12,0.0,27,Tiantan
2015-06-13,0.09583333333333333,36,Tiantan
2015-06-14,0.0,37,Tiantan
2015-06-15,0.0,69,Tiantan
2015-06-16,0.0,82,Tiantan
2015-06-17,0.44166666666666665,37,Tiantan
2015-06-18,0.0,22,Tiantan
2015-06-19,0.39166666666666666,20,Tiantan
2015-06-20,0.0,36,Tiantan
2015-06-21,0.0,49,Tiantan
2015-06-22,0.0,65,Tiantan
2015-06-23,0.012499999999999999,118,Tiantan
2015-06-24,0.0,67,Tiantan
2015-06-25,0.0,70,Tiantan
2015-06-26,2.316666666666667,72,Tiantan
2015-06-27,0.0,57,Tiantan
2015-06-28,0.0,89,Tiantan
2015-06-29,0.125,74,Tiantan
2015-06-30,0.03333333333333333,21,Tiantan
2015-07-01,0.075,23,Tiantan
2015-07-02,0.0,17,Tiantan
2015-07-03,0.0,37,Tiantan
2015-07-04,0.06666666666666667,27,Tiantan
2015-07-05,0.0,42,Tiantan
2015-07-06,0.0,50,Tiantan
2015-07-07,0.0,52,Tiantan
2015-07-08,0.0,81,Tiantan
2015-07-09,0.0,50,Tiantan
2015-07-10,0.0,48,Tiantan
2015-07-11,0.0,72,Tiantan
2015-07-12,0.0,92,Tiantan
2015-07-13,0.0,57,Tiantan
2015-07-14,0.020833333333333332,60,Tiantan
2015-07-15,0.0,39,Tiantan
2015-07-16,0.2291666666666667,30,Tiantan
2015-07-17,1.0333333333333334,28,Tiantan
2015-07-18,2.4625,31,Tiantan
2015-07-19,0.3458333333333334,49,Tiantan
2015-07-20,0.9041666666666667,56,Tiantan
2015-07-21,0.020833333333333332,80,Tiantan
2015-07-22,0.16666666666666666,38,Tiantan
2015-07-23,0.004166666666666667,28,Tiantan
2015-07-24,0.0,46,Tiantan
2015-07-25,0.0,61,Tiantan
2015-07-26,0.0,74,Tiantan
2015-07-27,1.5583333333333333,52,Tiantan
2015-07-28,0.13333333333333333,41,Tiantan
2015-07-29,0.0,64,Tiantan
2015-07-30,0.7999999999999999,28,Tiantan
2015-07-31,0.5541666666666667,37,Tiantan
2015-08-01,0.5375,43,Tiantan
2015-08-02,0.12083333333333333,43,Tiantan
2015-08-03,0.004166666666666667,46,Tiantan
2015-08-04,0.0,33,Tiantan
2015-08-05,0.14166666666666666,56,Tiantan
2015-08-06,0.0,44,Tiantan
2015-08-07,2.025,57,Tiantan
2015-08-08,0.0,34,Tiantan
2015-08-09,0.0,45,Tiantan
2015-08-10,0.0,39,Tiantan
2015-08-11,0.008333333333333333,75,Tiantan
2015-08-12,0.0,67,Tiantan
2015-08-13,0.0,84,Tiantan
2015-08-14,0.0,46,Tiantan
2015-08-15,0.0,32,Tiantan
2015-08-16,0.0,56,Tiantan
2015-08-17,0.0,64,Tiantan
2015-08-18,0.0,44,Tiantan
2015-08-19,0.008333333333333333,36,Tiantan
2015-08-20,0.0,40,Tiantan
2015-08-21,0.0,39,Tiantan
2015-08-22,0.0,30,Tiantan
2015-08-23,0.04583333333333334,23,Tiantan
2015-08-24,0.0,23,Tiantan
2015-08-25,0.0,22,Tiantan
2015-08-26,0.0,24,Tiantan
2015-08-27,0.0,29,Tiantan
2015-08-28,0.0,31,Tiantan
2015-08-29,0.0,44,Tiantan
2015-08-30,0.125,24,Tiantan
2015-08-31,0.8833333333333333,20,Tiantan
2015-09-01,0.21666666666666667,16,Tiantan
2015-09-02,0.0,19,Tiantan
2015-09-03,0.0,27,Tiantan
2015-09-04,1.3416666666666668,35,Tiantan
2015-09-05,0.8875000000000001,27,Tiantan
2015-09-06,0.0,26,Tiantan
2015-09-07,0.0,26,Tiantan
2015-09-08,0.0,45,Tiantan
2015-09-09,0.004166666666666667,34,Tiantan
2015-09-10,0.28750000000000003,8,Tiantan
2015-09-11,0.23750000000000002,15,Tiantan
2015-09-12,0.0,18,Tiantan
2015-09-13,0.0,25,Tiantan
2015-09-14,0.0,58,Tiantan
2015-09-15,0.0,70,Tiantan
2015-09-16,0.0,79,Tiantan
2015-09-17,0.0,88,Tiantan
2015-09-18,0.020833333333333332,53,Tiantan
2015-09-19,0.0,20,Tiantan
2015-09-20,0.0,65,Tiantan
2015-09-21,0.0,63,Tiantan
2015-09-22,0.024999999999999998,80,Tiantan
2015-09-23,0.0,24,Tiantan
2015-09-24,0.23750000000000002,70,Tiantan
2015-09-25,0.012499999999999999,16,Tiantan
2015-09-26,0.0,36,Tiantan
2015-09-27,0.0,46,Tiantan
2015-09-28,0.0625,28,Tiantan
2015-09-29,0.3666666666666667,28,Tiantan
2015-09-30,0.4166666666666667,15,Tiantan
2015-10-01,0.0,17,Tiantan
2015-10-02,0.0,37,Tiantan
2015-10-03,0.0,37,Tiantan
2015-10-04,0.0,80,Tiantan
2015-10-05,0.0,124,Tiantan
2015-10-06,0.0,171,Tiantan
2015-10-07,0.0,144,Tiantan
2015-10-08,0.0,17,Tiantan
2015-10-09,0.0,25,Tiantan
2015-10-10,0.0,16,Tiantan
2015-10-11,0.0,20,Tiantan
2015-10-12,0.0,19,Tiantan
2015-10-13,0.0,35,Tiantan
2015-10-14,0.0,81,Tiantan
2015-10-15,0.0,69,Tiantan
2015-10-16,0.0,127,Tiantan
2015-10-17,0.0,171,Tiantan
2015-10-18,0.0,45,Tiantan
2015-10-19,0.0,47,Tiantan
2015-10-20,0.0,65,Tiantan
2015-10-21,0.049999999999999996,31,Tiantan
2015-10-22,0.3541666666666667,20,Tiantan
2015-10-23,0.0,29,Tiantan
2015-10-24,0.0,36,Tiantan
2015-10-25,0.10416666666666667,29,Tiantan
2015-10-26,0.08333333333333333,36,Tiantan
2015-10-27,0.0,28,Tiantan
2015-10-28,0.0,15,Tiantan
2015-10-29,0.0,17,Tiantan
2015-10-30,0.0,24,Tiantan
2015-10-31,0.0,34,Tiantan
2015-11-01,0.0,56,Tiantan
2015-11-02,0.0,57,Tiantan
2015-11-03,0.0,90,Tiantan
2015-11-04,0.0,126,Tiantan
2015-11-05,0.11666666666666668,70,Tiantan
2015-11-06,0.32083333333333336,15,Tiantan
2015-11-07,0.12083333333333333,16,Tiantan
2015-11-08,0.0,30,Tiantan
2015-11-09,0.0,71,Tiantan
2015-11-10,0.0,84,Tiantan
2015-11-11,0.0,66,Tiantan
2015-11-12,0.020833333333333332,97,Tiantan
2015-11-13,0.0,113,Tiantan
2015-11-14,0.0,160,Tiantan
2015-11-15,0.0,124,Tiantan
2015-11-16,0.0625,38,Tiantan
2015-11-17,0.0,46,Tiantan
2015-11-18,0.0,41,Tiantan
2015-11-19,0.24583333333333332,45,Tiantan
2015-11-20,0.10833333333333334,38,Tiantan
2015-11-21,0.1875,26,Tiantan
2015-11-22,0.375,30,Tiantan
2015-11-23,0.008333333333333333,17,Tiantan
2015-11-24,0.0,24,Tiantan
2015-11-25,0.0,39,Tiantan
2015-11-26,0.0,25,Tiantan
2015-11-27,0.0,155,Tiantan
2015-11-28,0.0,173,Tiantan
2015-11-29,0.0,153,Tiantan
2015-11-30,0.0,243,Tiantan
2015-12-01,0.0,271,Tiantan
2015-12-02,0.0,17,Tiantan
2015-12-03,0.0,15,Tiantan
2015-12-04,0.0,24,Tiantan
2015-12-05,0.0,51,Tiantan
2015-12-06,0.0,102,Tiantan
2015-12-07,0.0,106,Tiantan
2015-12-08,0.0,122,Tiantan
2015-12-09,0.008333333333333333,154,Tiantan
2015-12-10,0.0,61,Tiantan
2015-12-11,0.0,25,Tiantan
2015-12-12,0.0,100,Tiantan
2015-12-13,0.0,118,Tiantan
2015-12-14,0.075,107,Tiantan
2015-12-15,0.0,19,Tiantan
2015-12-16,0.0,14,Tiantan
2015-12-17,0.0,42,Tiantan
2015-12-18,0.0,47,Tiantan
2015-12-19,0.0,78,Tiantan
2015-12-20,0.0,123,Tiantan
2015-12-21,0.0,148,Tiantan
2015-12-22,0.0,203,Tiantan
2015-12-23,0.0,166,Tiantan
2015-12-24,0.0,115,Tiantan
2015-12-25,0.0,306,Tiantan
2015-12-26,0.0,162,Tiantan
2015-12-27,0.004166666666666667,27,Tiantan
2015-12-28,0.0,65,Tiantan
2015-12-29,0.0,192,Tiantan
2015-12-30,0.0,48,Tiantan
2015-12-31,0.0,41,Tiantan
2016-01-01,0.0,111,Tiantan
2016-01-02,0.0,165,Tiantan
2016-01-03,0.0,137,Tiantan
2016-01-04,0.0,27,Tiantan
2016-01-05,0.0,27,Tiantan
2016-01-06,0.0,30,Tiantan
2016-01-07,0.0,16,Tiantan
2016-01-08,0.0,27,Tiantan
2016-01-09,0.0,57,Tiantan
2016-01-10,0.0,41,Tiantan
2016-01-11,0.0,19,Tiantan
2016-01-12,0.0,16,Tiantan
2016-01-13,0.0,34,Tiantan
2016-01-14,0.0,59,Tiantan
2016-01-15,0.0,82,Tiantan
2016-01-16,0.0,77,Tiantan
2016-01-17,0.020833333333333332,27,Tiantan
2016-01-18,0.0,26,Tiantan
2016-01-19,0.0,50,Tiantan
2016-01-20,0.0,86,Tiantan
2016-01-21,0.0,83,Tiantan
2016-01-22,0.0,37,Tiantan
2016-01-23,0.0,33,Tiantan
2016-01-24,0.0,31,Tiantan
2016-01-25,0.0,39,Tiantan
2016-01-26,0.0,36,Tiantan
2016-01-27,0.0,66,Tiantan
2016-01-28,0.0,83,Tiantan
2016-01-29,0.0,42,Tiantan
2016-01-30,0.0,32,Tiantan
2016-01-31,0.0,24,Tiantan
2016-02-01,0.0,17,Tiantan
2016-02-02,0.0,19,Tiantan
2016-02-03,0.0,24,Tiantan
2016-02-04,0.0,23,Tiantan
2016-02-05,0.0,25,Tiantan
2016-02-06,0.0,27,Tiantan
2016-02-07,0.0,39,Tiantan
2016-02-08,0.0,187,Tiantan
2016-02-09,0.0,29,Tiantan
2016-02-10,0.0,56,Tiantan
2016-02-11,0.0,90,Tiantan
2016-02-12,0.31666666666666665,86,Tiantan
2016-02-13,0.20833333333333334,23,Tiantan
2016-02-14,0.0,26,Tiantan
2016-02-15,0.0,26,Tiantan
2016-02-16,0.0,25,Tiantan
2016-02-17,0.0,30,Tiantan
2016-02-18,0.0,24,Tiantan
2016-02-19,0.0,21,Tiantan
2016-02-20,0.0,24,Tiantan
2016-02-21,0.0,63,Tiantan
2016-02-22,0.0,52,Tiantan
2016-02-23,0.0,25,Tiantan
2016-02-24,0.0,33,Tiantan
2016-02-25,0.0,33,Tiantan
2016-02-26,0.0,33,Tiantan
2016-02-27,0.0,20,Tiantan
2016-02-28,0.0,31,Tiantan
2016-02-29,0.0,23,Tiantan
2016-03-01,0.0,70,Tiantan
2016-03-02,0.0,104,Tiantan
2016-03-03,0.0,161,Tiantan
2016-03-04,0.0,181,Tiantan
2016-03-05,0.0,210,Tiantan
2016-03-06,0.0,107,Tiantan
2016-03-07,0.0,61,Tiantan
2016-03-08,0.0,24,Tiantan
2016-03-09,0.0,25,Tiantan
2016-03-10,0.0,25,Tiantan
2016-03-11,0.0,25,Tiantan
2016-03-12,0.0,70,Tiantan
2016-03-13,0.0,26,Tiantan
2016-03-14,0.0,61,Tiantan
2016-03-15,0.0,100,Tiantan
2016-03-16,0.0,146,Tiantan
2016-03-17,0.0,155,Tiantan
2016-03-18,0.0,111,Tiantan
2016-03-19,0.0,58,Tiantan
2016-03-20,0.0,43,Tiantan
2016-03-21,0.0,96,Tiantan
2016-03-22,0.0,116,Tiantan
2016-03-23,0.0,22,Tiantan
2016-03-24,0.0,21,Tiantan
2016-03-25,0.0,20,Tiantan
2016-03-26,0.0,22,Tiantan
2016-03-27,0.0,24,Tiantan
2016-03-28,0.0,64,Tiantan
2016-03-29,0.0,35,Tiantan
2016-03-30,0.0,41,Tiantan
2016-03-31,0.0,131,Tiantan
2016-04-01,0.0,91,Tiantan
2016-04-02,0.0,27,Tiantan
2016-04-03,0.0,29,Tiantan
2016-04-04,0.0,67,Tiantan
2016-04-05,0.0,96,Tiantan
2016-04-06,0.0,95,Tiantan
2016-04-07,0.0,81,Tiantan
2016-04-08,0.0,46,Tiantan
2016-04-09,0.0,139,Tiantan
2016-04-10,0.0,101,Tiantan
2016-04-11,0.0,53,Tiantan
2016-04-12,0.07500000000000001,49,Tiantan
2016-04-13,0.0,87,Tiantan
2016-04-14,0.0,50,Tiantan
2016-04-15,0.0,63,Tiantan
2016-04-16,0.125,48,Tiantan
2016-04-17,0.0,32,Tiantan
2016-04-18,0.0,29,Tiantan
2016-04-19,0.0,58,Tiantan
2016-04-20,0.0,51,Tiantan
2016-04-21,0.0,94,Tiantan
2016-04-22,0.0,63,Tiantan
2016-04-23,0.0,32,Tiantan
2016-04-24,0.0,86,Tiantan
2016-04-25,0.0,81,Tiantan
2016-04-26,0.0,79,Tiantan
2016-04-27,0.0,57,Tiantan
2016-04-28,0.0,61,Tiantan
2016-04-29,0.0,85,Tiantan
2016-04-30,0.0,102,Tiantan
2016-05-01,0.0,104,Tiantan
2016-05-02,0.3958333333333333,72,Tiantan
2016-05-03,0.0,42,Tiantan
2016-05-04,0.0,35,Tiantan
2016-05-05,0.0,71,Tiantan
2016-05-06,0.0,45,Tiantan
2016-05-07,0.0,33,Tiantan
2016-05-08,0.0,75,Tiantan
2016-05-09,0.0,40,Tiantan
2016-05-10,0.0,39,Tiantan
2016-05-11,0.08333333333333333,89,Tiantan
2016-05-12,0.5791666666666667,36,Tiantan
2016-05-13,0.0,35,Tiantan
2016-05-14,0.3458333333333334,28,Tiantan
2016-05-15,0.0,26,Tiantan
2016-05-16,0.0,30,Tiantan
2016-05-17,0.0,63,Tiantan
2016-05-18,0.0,54,Tiantan
2016-05-19,0.0,66,Tiantan
2016-05-20,0.0,63,Tiantan
2016-05-21,0.0,55,Tiantan
2016-05-22,0.0,46,Tiantan
2016-05-23,0.012500000000000002,52,Tiantan
2016-05-24,0.0,29,Tiantan
2016-05-25,0.004166666666666667,38,Tiantan
2016-05-26,0.0,37,Tiantan
2016-05-27,0.0,67,Tiantan
2016-05-28,0.0,48,Tiantan
2016-05-29,0.0,44,Tiantan
2016-05-30,0.0,95,Tiantan
2016-05-31,0.0,65,Tiantan
2016-06-01,0.0,44,Tiantan
2016-06-02,0.0,53,Tiantan
2016-06-03,0.0,74,Tiantan
2016-06-04,0.0,69,Tiantan
2016-06-05,0.0,57,Tiantan
2016-06-06,0.2125,65,Tiantan
2016-06-07,0.3875,46,Tiantan
2016-06-08,0.0,83,Tiantan
2016-06-09,0.31666666666666665,82,Tiantan
2016-06-10,0.8791666666666665,42,Tiantan
2016-06-11,0.0,28,Tiantan
2016-06-12,0.0,52,Tiantan
2016-06-13,0.19583333333333333,35,Tiantan
2016-06-14,0.03333333333333333,26,Tiantan
2016-06-15,0.22499999999999998,32,Tiantan
2016-06-16,0.0,27,Tiantan
2016-06-17,0.012500000000000002,41,Tiantan
2016-06-18,0.0,44,Tiantan
2016-06-19,0.0,59,Tiantan
2016-06-20,0.004166666666666667,65,Tiantan
2016-06-21,0.0,67,Tiantan
2016-06-22,0.004166666666666667,44,Tiantan
2016-06-23,0.0,54,Tiantan
2016-06-24,0.0,22,Tiantan
2016-06-25,0.0,20,Tiantan
2016-06-26,0.0,43,Tiantan
2016-06-27,0.14583333333333334,46,Tiantan
2016-06-28,0.43333333333333335,44,Tiantan
2016-06-29,0.07916666666666666,69,Tiantan
2016-06-30,0.04583333333333334,47,Tiantan
2016-07-01,0.0,33,Tiantan
2016-07-02,0.0,37,Tiantan
2016-07-03,0.0,57,Tiantan
2016-07-04,0.0,83,Tiantan
2016-07-05,0.0,58,Tiantan
2016-07-06,0.0,49,Tiantan
2016-07-07,0.0,68,Tiantan
2016-07-08,0.0,55,Tiantan
2016-07-09,0.0,48,Tiantan
2016-07-10,0.0,50,Tiantan
2016-07-11,0.0,53,Tiantan
2016-07-12,0.008333333333333333,24,Tiantan
2016-07-13,0.0,32,Tiantan
2016-07-14,0.23333333333333336,32,Tiantan
2016-07-15,0.27499999999999997,21,Tiantan
2016-07-16,0.0,27,Tiantan
2016-07-17,0.0,52,Tiantan
2016-07-18,0.42083333333333334,62,Tiantan
2016-07-19,0.5708333333333333,72,Tiantan
2016-07-20,9.816666666666666,22,Tiantan
2016-07-21,0.32916666666666666,17,Tiantan
2016-07-22,0.0,44,Tiantan
2016-07-23,0.7708333333333334,80,Tiantan
2016-07-24,0.008333333333333333,44,Tiantan
2016-07-25,0.3,25,Tiantan
2016-07-26,0.0,34,Tiantan
2016-07-27,0.3333333333333333,47,Tiantan
2016-07-28,0.0,30,Tiantan
2016-07-29,0.0,78,Tiantan
2016-07-30,0.049999999999999996,83,Tiantan
2016-07-31,0.008333333333333333,40,Tiantan
2016-08-01,0.0,46,Tiantan
2016-08-02,0.0,39,Tiantan
2016-08-03,0.0,48,Tiantan
2016-08-04,0.0,59,Tiantan
2016-08-05,0.0,39,Tiantan
2016-08-06,0.0,62,Tiantan
2016-08-07,0.2708333333333333,30,Tiantan
2016-08-08,0.0,33,Tiantan
2016-08-09,0.0,34,Tiantan
2016-08-10,0.0,50,Tiantan
2016-08-11,0.0,48,Tiantan
2016-08-12,0.5041666666666667,34,Tiantan
2016-08-13,0.0,20,Tiantan
2016-08-14,0.0,28,Tiantan
2016-08-15,0.375,22,Tiantan
2016-08-16,0.0,28,Tiantan
2016-08-17,0.07916666666666668,48,Tiantan
2016-08-18,0.9791666666666666,51,Tiantan
2016-08-19,0.0,30,Tiantan
2016-08-20,0.0,38,Tiantan
2016-08-21,0.0,47,Tiantan
2016-08-22,0.0,40,Tiantan
2016-08-23,0.0,47,Tiantan
2016-08-24,0.0,55,Tiantan
2016-08-25,0.0,20,Tiantan
2016-08-26,0.0,19,Tiantan
2016-08-27,0.0375,24,Tiantan
2016-08-28,0.0,20,Tiantan
2016-08-29,0.0,24,Tiantan
2016-08-30,0.0,38,Tiantan
2016-08-31,0.0,26,Tiantan
2016-09-01,0.0,22,Tiantan
2016-09-02,0.0,21,Tiantan
2016-09-03,0.0,26,Tiantan
2016-09-04,0.0,53,Tiantan
2016-09-05,0.0,30,Tiantan
2016-09-06,0.0,20,Tiantan
2016-09-07,1.1291666666666667,35,Tiantan
2016-09-08,0.004166666666666667,23,Tiantan
2016-09-09,0.0,26,Tiantan
2016-09-10,0.0,22,Tiantan
2016-09-11,1.9874999999999998,34,Tiantan
2016-09-12,0.008333333333333333,25,Tiantan
2016-09-13,0.0,54,Tiantan
2016-09-14,0.0,60,Tiantan
2016-09-15,0.0,52,Tiantan
2016-09-16,0.0,91,Tiantan
2016-09-17,0.2791666666666667,31,Tiantan
2016-09-18,0.07916666666666666,15,Tiantan
2016-09-19,0.0,12,Tiantan
2016-09-20,0.0,21,Tiantan
2016-09-21,0.004166666666666667,54,Tiantan
2016-09-22,0.0,67,Tiantan
